ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00006259,1296,0,0,2,15,23,17,3,0
F00006262,1296,0,0,2,20,18,20,1,0
F00006264,1296,0,0,2,20,24,6,3,0
F00006265,1296,0,0,2,20,25,7,3,0
F00006268,1296,0,0,2,20,30,13,3,0
F00006269,1297,0,0,2,20,35,9,2,0
F00006272,1297,0,0,2,20,40,6,2,0
F00006273,1296,0,0,2,20,41,3,2,0
F00006276,1296,0,0,2,30,30,12,1,0
F00006279,1296,0,0,2,40,20,17,1,0
F00006280,1296,0,0,2,40,21,30,1,0
F00006281,1296,0,0,2,40,,16,1,0
F00006283,1297,0,0,2,40,34,7,1,0
F00006284,1296,0,0,2,40,36,5,1,0
F00006287,1297,0,0,2,50,17,28,2,0
F00006289,1296,0,0,2,50,38,6,2,0
F00006290,1296,0,0,2,60,8,30,2,0
F00006291,1296,0,0,2,60,22,12,3,0
F00006292,1296,0,0,2,60,27,15,1,0
F00006293,1297,0,0,2,70,30,15,2,0
F00006295,1296,0,0,2,70,46,4,2,0
F00006298,1296,0,0,2,20,20,25,2,1
F00006299,1296,0,0,2,20,36,4,1,1
F00006300,1297,0,0,2,60,39,3,2,1
F00006304,1385,0,0,2,5,17,26,1,0
F00006305,1385,0,0,2,5,18,25,3,0
F00006306,1385,0,0,2,5,20,21,1,0
F00006307,1385,0,0,2,10,5,21,2,0
F00006308,1385,0,0,2,10,18,31,2,0
F00006309,1385,0,0,2,10,23,19,3,0
F00006310,1385,0,0,2,15,15,3,2,0
F00006311,1385,0,0,2,15,38,14,1,0
F00006312,1385,0,0,2,15,40,8,2,0
F00006313,1385,0,0,2,20,10,3,1,0
F00006314,1385,0,0,2,20,,16,2,0
F00006316,1385,0,0,2,20,22,24,3,0
F00006317,1385,0,0,2,20,23,23,2,0
F00006322,1385,0,0,2,20,39,5,2,0
F00006323,1385,0,0,2,20,42,8,2,0
F00006324,1385,0,0,2,20,49,2,2,0
F00006326,1385,0,0,2,25,24,15,1,0
F00006327,1385,0,0,2,25,32,13,2,0
F00006328,1385,0,0,2,25,44,1,1,0
F00006329,1385,0,0,2,30,18,23,3,0
F00006330,1385,0,0,2,30,25,16,1,0
F00006334,1385,0,0,2,40,22,6,1,0
F00006336,1385,0,0,2,40,34,8,3,0
F00006338,1385,0,0,2,40,42,9,3,0
F00006339,1385,0,0,2,40,48,5,2,0
F00006341,1385,0,0,2,40,19,26,2,1
F00006342,1385,0,0,2,20,,1,2,1
F00006349,1478,0,0,2,10,40,4,2,0
F00006352,1478,0,0,2,15,30,2,1,0
F00006354,1478,0,0,2,20,22,15,1,0
F00006355,1478,0,0,2,20,23,13,1,0
F00006358,1478,0,0,2,20,38,16,2,0
F00006360,1478,0,0,2,20,45,1,2,0
F00006361,1478,0,0,2,25,41,2,2,0
F00006362,1478,0,0,2,30,13,27,1,0
F00006363,1478,0,0,2,30,15,32,2,0
F00006364,1478,0,0,2,30,23,15,1,0
F00006365,1478,0,0,2,30,33,13,2,0
F00006367,1478,0,0,2,30,42,6,2,0
F00006368,1478,0,0,2,30,45,2,1,0
F00006369,1478,0,0,2,40,25,10,3,0
F00006370,1478,0,0,2,40,25,22,1,0
F00006372,1478,0,0,2,40,30,17,2,0
F00006374,1478,0,0,2,50,35,6,2,0
F00006375,1478,0,0,2,50,37,2,2,0
F00006377,1478,0,0,2,60,37,12,1,0
F00006378,1478,0,0,2,60,41,7,1,0
F00006379,1478,0,0,2,70,12,31,2,0
F00006380,1478,0,0,2,15,40,8,1,1
F00006381,1478,0,0,2,30,50,3,1,1
F00006384,1478,0,0,2,15,,17,1,1
F00006385,1478,0,0,2,20,26,20,2,2
F00006386,1478,0,0,2,20,30,10,2,2
F00006388,1575,0,0,2,10,5,33,1,0
F00006390,1576,0,0,2,10,19,18,2,0
F00006391,1576,0,0,2,10,25,22,1,0
F00006394,1576,0,0,2,10,37,1,2,0
F00006395,1576,0,0,2,15,20,29,2,0
F00006396,1575,0,0,2,15,26,20,2,0
F00006397,1576,0,0,2,15,28,27,2,0
F00006398,1576,0,0,2,20,14,27,2,0
F00006400,1576,0,0,2,20,24,18,2,0
F00006404,1576,0,0,2,20,40,1,3,0
F00006408,1576,0,0,2,25,31,18,2,0
F00006410,1576,0,0,2,25,,5,1,0
F00006411,1575,0,0,2,30,27,21,2,0
F00006412,1575,0,0,2,35,,20,3,0
F00006414,1576,0,0,2,40,20,28,2,0
F00006417,1575,0,0,2,40,25,17,2,0
F00006419,1576,0,0,2,40,33,9,2,0
F00006420,1576,0,0,2,40,,8,3,0
F00006422,1575,0,0,2,40,41,7,1,0
F00006424,1576,0,0,2,40,43,5,2,0
F00006425,1576,0,0,2,40,50,1,2,0
F00006427,1576,0,0,2,45,37,5,2,0
F00006428,1576,0,0,2,60,22,25,2,0
F00006429,1575,0,0,2,60,30,18,2,0
F00006430,1576,0,0,2,60,44,7,1,0
F00006431,1576,0,0,2,10,28,13,2,1
F00006432,1575,0,0,2,40,53,0,3,1
F00006433,1576,0,0,2,60,41,7,2,2
F00006434,1678,0,0,2,5,34,9,1,0
F00006436,1678,0,0,2,50,35,9,1,0
F00006437,1678,0,0,2,5,10,9,1,0
F00006439,1678,0,0,2,5,,10,3,0
F00006442,1678,0,0,2,10,20,21,2,0
F00006443,1678,0,0,2,10,35,14,1,0
F00006445,1678,0,0,2,15,28,19,2,0
F00006446,1678,0,0,2,20,7,33,1,0
F00006447,1678,0,0,2,20,,21,2,0
F00006448,1678,0,0,2,20,19,20,3,0
F00006449,1678,0,0,2,20,22,22,1,0
F00006450,1678,0,0,2,20,27,14,1,0
F00006451,1678,0,0,2,20,27,19,1,0
F00006452,1678,0,0,2,20,30,13,2,0
F00006455,1678,0,0,2,20,,14,1,0
F00006456,1678,0,0,2,20,46,1,3,0
F00006457,1678,0,0,2,30,20,24,1,0
F00006458,1678,0,0,2,30,25,18,2,0
F00006459,1678,0,0,2,30,28,17,1,0
F00006460,1678,0,0,2,30,38,5,2,0
F00006461,1678,0,0,2,30,42,2,2,0
F00006467,1678,0,0,2,50,27,21,1,0
F00006469,1678,0,0,2,60,26,16,1,0
F00006470,1678,0,0,2,60,34,16,2,0
F00006471,1678,0,0,2,90,16,31,1,0
F00006473,1678,0,0,2,20,42,12,1,1
F00006476,1678,0,0,2,50,,21,2,1
F00006477,1678,0,0,2,20,23,25,1,1
F00006479,1678,0,0,2,20,15,31,3,2
F00006480,1785,0,0,2,10,14,33,2,0
F00006481,1786,0,0,2,10,41,10,2,0
F00006484,1785,0,0,2,10,15,25,2,0
F00006485,1786,0,0,2,10,17,31,1,0
F00006486,1786,0,0,2,10,20,0,2,0
F00006487,1785,0,0,2,10,23,20,3,0
F00006490,1786,0,0,2,15,,25,3,0
F00006493,1785,0,0,2,20,11,31,1,0
F00006494,1786,0,0,2,20,11,35,1,0
F00006496,1786,0,0,2,20,18,29,1,0
F00006497,1785,0,0,2,20,24,29,3,0
F00006500,1785,0,0,2,20,33,15,2,0
F00006501,1786,0,0,2,20,33,18,3,0
F00006502,1785,0,0,2,20,36,11,3,0
F00006503,1786,0,0,2,20,40,12,2,0
F00006504,1786,0,0,2,20,41,10,1,0
F00006505,1785,0,0,2,20,42,5,1,0
F00006506,1785,0,0,2,20,49,8,1,0
F00006507,1786,0,0,2,25,27,20,2,0
F00006508,1785,0,0,2,25,45,5,3,0
F00006509,1786,0,0,2,30,27,18,2,0
F00006511,1786,0,0,2,30,40,14,2,0
F00006512,1785,0,0,2,35,,11,2,0
F00006513,1785,0,0,2,40,19,30,1,0
F00006514,1785,0,0,2,40,34,3,1,0
F00006515,1786,0,0,2,40,35,12,2,0
F00006517,1785,0,0,2,40,44,9,1,0
F00006519,1785,0,0,2,60,29,15,1,0
F00006520,1785,0,0,2,70,42,13,3,0
F00006525,1785,0,0,2,30,48,2,2,2
F00006526,1785,0,0,2,20,30,15,1,2
F00006527,1786,0,0,2,80,,3,2,2
F00006534,1898,0,0,2,10,30,16,2,0
F00006536,1898,0,0,2,10,35,16,1,0
F00006537,1898,0,0,2,10,44,2,1,0
F00006538,1898,0,0,2,10,45,4,2,0
F00006541,1898,0,0,2,15,25,6,1,0
F00006545,1898,0,0,2,20,17,30,2,0
F00006547,1898,0,0,2,20,24,21,2,0
F00006548,1898,0,0,2,20,26,23,2,0
F00006549,1898,0,0,2,20,28,16,2,0
F00006551,1898,0,0,2,20,42,2,2,0
F00006552,1898,0,0,2,20,44,12,2,0
F00006553,1898,0,0,2,30,32,22,1,0
F00006554,1898,0,0,2,30,,9,1,0
F00006555,1898,0,0,2,30,42,9,3,0
F00006556,1898,0,0,2,30,43,5,1,0
F00006557,1898,0,0,2,40,15,36,3,0
F00006558,1898,0,0,2,40,22,26,2,0
F00006560,1898,0,0,2,40,30,22,2,0
F00006567,1898,0,0,2,40,25,21,2,1
F00006568,1898,0,0,2,20,39,14,1,1
F00006571,1898,0,0,2,20,35,11,2,1
F00006573,1898,0,0,2,20,35,11,2,2
F00006574,2015,0,0,2,20,45,7,2,0
F00006575,2016,0,0,2,5,16,32,2,0
F00006576,2016,0,0,2,5,50,5,3,0
F00006577,2016,0,0,2,10,25,5,3,0
F00006578,2016,0,0,2,10,28,21,2,0
F00006579,2016,0,0,2,10,32,22,1,0
F00006582,2015,0,0,2,15,35,14,2,0
F00006585,2015,0,0,2,20,11,35,3,0
F00006586,2015,0,0,2,20,15,34,2,0
F00006587,2015,0,0,2,20,16,31,1,0
F00006588,2015,0,0,2,20,16,35,2,0
F00006589,2016,0,0,2,20,25,25,2,0
F00006590,2016,0,0,2,20,30,11,3,0
F00006591,2016,0,0,2,20,35,11,2,0
F00006593,2016,0,0,2,20,40,8,1,0
F00006596,2015,0,0,2,25,49,2,3,0
F00006597,2016,0,0,2,30,15,12,3,0
F00006598,2015,0,0,2,30,36,17,2,0
F00006599,2015,0,0,2,30,42,10,2,0
F00006600,2016,0,0,2,30,47,2,2,0
F00006601,2015,0,0,2,45,,20,3,0
F00006602,2015,0,0,2,50,33,15,3,0
F00006603,2016,0,0,2,50,40,6,1,0
F00006605,2015,0,0,2,60,30,19,2,0
F00006606,2015,0,0,2,60,30,20,2,0
F00006608,2015,0,0,2,80,31,15,2,0
F00006612,2015,0,0,2,20,42,10,2,1
F00006613,2015,0,0,2,30,45,3,1,1
F00006614,2015,0,0,2,40,30,17,3,1
F00006615,2015,0,0,2,60,31,20,2,1
F00006616,2139,0,0,2,5,10,37,2,0
F00006617,2139,0,0,2,5,18,22,3,0
F00006620,2138,0,0,2,10,28,22,1,0
F00006621,2138,0,0,2,10,30,21,3,0
F00006622,2139,0,0,2,10,37,13,2,0
F00006627,2138,0,0,2,20,,30,3,0
F00006628,2138,0,0,2,20,10,38,2,0
F00006629,2139,0,0,2,20,12,16,2,0
F00006630,2138,0,0,2,20,19,28,1,0
F00006631,2138,0,0,2,20,20,38,1,0
F00006632,2138,0,0,2,20,26,26,1,0
F00006633,2138,0,0,2,20,40,8,1,0
F00006637,2138,0,0,2,20,52,2,2,0
F00006638,2138,0,0,2,25,48,5,2,0
F00006640,2139,0,0,2,30,35,18,3,0
F00006643,2138,0,0,2,40,24,21,2,0
F00006645,2139,0,0,2,40,43,8,2,0
F00006648,2138,0,0,2,40,53,0,2,0
F00006649,2139,0,0,2,40,53,5,1,0
F00006651,2138,0,0,2,60,40,13,1,0
F00006654,2138,0,0,2,10,15,32,2,1
F00006655,2139,0,0,2,40,33,8,2,1
F00006656,2139,0,0,2,10,28,30,2,1
F00006657,2139,0,0,2,20,39,10,2,1
F00006660,2138,0,0,2,15,12,38,1,1
F00006662,2139,0,0,2,25,,28,2,2
F00006664,2267,0,0,2,10,22,26,3,0
F00006666,2267,0,0,2,15,17,34,2,0
F00006669,2267,0,0,2,20,34,14,3,0
F00006670,2267,0,0,2,20,35,19,2,0
F00006671,2267,0,0,2,20,39,13,2,0
F00006672,2267,0,0,2,20,40,10,2,0
F00006673,2267,0,0,2,20,40,15,2,0
F00006675,2267,0,0,2,20,43,4,2,0
F00006676,2267,0,0,2,20,46,3,2,0
F00006677,2267,0,0,2,20,51,0,3,0
F00006678,2267,0,0,2,25,30,19,2,0
F00006681,2267,0,0,2,30,40,6,2,0
F00006683,2267,0,0,2,30,52,1,2,0
F00006684,2267,0,0,2,40,20,34,2,0
F00006685,2267,0,0,2,40,30,4,2,0
F00006686,2267,0,0,2,40,31,19,2,0
F00006691,2267,0,0,2,30,25,24,1,1
F00006692,2267,0,0,2,40,42,11,2,1
F00006695,2267,0,0,2,20,40,9,2,1
F00006696,2267,0,0,2,30,50,2,2,1
F00006697,2267,0,0,2,40,35,14,3,1
F00006699,2402,0,0,2,5,,22,2,0
F00006703,2402,0,0,2,20,22,28,1,0
F00006704,2401,0,0,2,20,29,22,1,0
F00006705,2402,0,0,2,20,30,16,1,0
F00006708,2401,0,0,2,20,37,17,2,0
F00006710,2402,0,0,2,20,47,7,1,0
F00006711,2401,0,0,2,20,50,4,2,0
F00006712,2401,0,0,2,25,43,10,2,0
F00006713,2401,0,0,2,25,52,2,2,0
F00006718,2401,0,0,2,50,19,35,3,0
F00006719,2402,0,0,2,50,29,27,2,0
F00006722,2401,0,0,2,60,43,10,2,0
F00006723,2402,0,0,2,80,8,30,2,0
F00006727,2401,0,0,2,20,35,20,2,1
F00006729,2542,0,0,2,5,15,36,2,0
F00006730,2541,0,0,2,10,21,34,2,0
F00006732,2542,0,0,2,10,35,16,1,0
F00006733,2542,0,0,2,15,33,21,3,0
F00006738,2542,0,0,2,20,28,28,3,0
F00006739,2542,0,0,2,20,30,16,1,0
F00006740,2541,0,0,2,20,47,8,2,0
F00006742,2541,0,0,2,20,54,0,1,0
F00006745,2542,0,0,2,30,13,40,2,0
F00006746,2541,0,0,2,40,14,41,2,0
F00006747,2542,0,0,2,60,48,10,2,0
F00006748,2541,0,0,2,20,45,14,1,1
F00006749,2541,0,0,2,20,,16,2,1
F00006750,2542,0,0,2,20,25,29,2,1
F00006751,2541,0,0,2,40,45,8,3,1
F00006755,2541,0,0,2,20,32,17,2,1
F00006756,2542,0,0,2,20,54,2,2,1
F00006757,2542,0,0,2,40,40,11,3,1
F00006758,2541,0,0,2,20,54,7,2,2
F00006760,2541,0,0,2,40,46,9,2,2
F00006761,2688,0,0,2,5,20,12,3,0
F00006764,2688,0,0,2,10,35,22,3,0
F00006767,2688,0,0,2,15,35,20,2,0
F00006768,2687,0,0,2,15,50,3,1,0
F00006769,2688,0,0,2,20,15,41,2,0
F00006772,2688,0,0,2,20,26,22,2,0
F00006773,2688,0,0,2,20,30,12,2,0
F00006776,2688,0,0,2,20,43,13,2,0
F00006777,2688,0,0,2,20,50,2,3,0
F00006778,2688,0,0,2,25,43,12,2,0
F00006780,2688,0,0,2,30,47,17,1,0
F00006781,2688,0,0,2,30,50,2,2,0
F00006783,2688,0,0,2,40,30,23,2,0
F00006784,2688,0,0,2,40,42,12,2,0
F00006787,2688,0,0,2,20,56,2,1,1
F00006789,2688,0,0,2,5,21,28,2,1
F00006791,2688,0,0,2,20,,14,1,1
F00006792,2688,0,0,2,30,47,10,3,1
F00006793,2688,0,0,2,20,,22,3,1
F00006795,2840,0,0,2,5,16,37,3,0
F00006798,2840,0,0,2,10,18,36,2,0
F00006800,2840,0,0,2,10,26,31,2,0
F00006801,2840,0,0,2,15,26,29,2,0
F00006802,2840,0,0,2,20,23,20,2,0
F00006803,2840,0,0,2,20,26,31,1,0
F00006806,2840,0,0,2,20,56,1,2,0
F00006807,2840,0,0,2,25,48,11,2,0
F00006808,2840,0,0,2,30,17,21,1,0
F00006809,2840,0,0,2,40,33,15,3,0
F00006814,2840,0,0,2,50,50,7,2,0
F00006815,2840,0,0,2,60,50,8,2,0
F00006816,2840,0,0,2,60,53,6,2,0
F00006817,2840,0,0,2,40,31,27,1,1
F00006818,2840,0,0,2,60,43,14,1,1
F00006823,2999,0,0,2,10,33,11,2,0
F00006824,2999,0,0,2,10,,0,2,0
F00006828,2999,0,0,2,20,20,27,2,0
F00006829,2999,0,0,2,20,27,30,1,0
F00006831,2999,0,0,2,20,40,15,2,0
F00006833,2999,0,0,2,20,58,6,1,0
F00006835,2999,0,0,2,30,40,16,1,0
F00006836,2999,0,0,2,30,59,1,1,0
F00006837,2999,0,0,2,40,20,42,2,0
F00006838,2999,0,0,2,40,35,24,2,0
F00006839,2999,0,0,2,40,38,20,2,0
F00006841,2999,0,0,2,20,44,22,1,1
F00006842,2999,0,0,2,35,50,10,1,1
F00006843,2999,0,0,2,20,49,14,2,1
F00006844,2999,0,0,2,30,40,14,3,1
F00006846,2999,0,0,2,15,25,29,1,1
F00006847,3165,0,0,2,5,16,41,2,0
F00006851,3165,0,0,2,20,32,27,2,0
F00006854,3164,0,0,2,20,52,3,2,0
F00006855,3164,0,0,2,25,10,30,3,0
F00006857,3165,0,0,2,30,42,12,3,0
F00006858,3164,0,0,2,40,19,34,1,0
F00006859,3164,0,0,2,40,38,7,1,0
F00006861,3164,0,0,2,20,,9,3,1
F00006862,3164,0,0,2,30,41,14,1,1
F00006863,3164,0,0,2,10,36,21,1,1
F00006864,3164,0,0,2,60,58,1,2,1
F00006868,3336,0,0,2,15,50,16,2,0
F00006870,3336,0,0,2,30,48,14,2,0
F00006871,3337,0,0,2,80,40,26,2,0
F00006872,3336,0,0,2,20,46,11,2,1
F00006874,3337,0,0,2,30,58,6,2,1
F00006875,3337,0,0,2,40,50,11,2,1
F00006878,3516,0,0,2,10,17,40,3,0
F00006879,3515,0,0,2,10,28,29,2,0
F00006881,3516,0,0,2,20,15,37,2,0
F00006882,3516,0,0,2,20,41,20,2,0
F00006888,3702,0,0,2,60,45,18,3,0
F00006890,3702,0,0,2,10,22,38,2,0
F00006891,3702,0,0,2,20,27,38,3,0
F00006893,3702,0,0,2,20,34,6,2,0
F00006894,3702,0,0,2,60,30,30,3,0
F00006895,3702,0,0,2,30,50,13,2,1
F00006897,3702,0,0,2,20,40,23,1,1
F00006898,3702,0,0,2,20,,4,1,1
F00006899,3702,0,0,2,20,17,21,3,1
F00006900,3896,0,0,2,10,18,43,2,0
F00006903,3895,0,0,2,20,53,10,2,0
F00006905,3895,0,0,2,50,45,10,2,1
F00006907,3895,0,0,2,20,,19,2,2
F00006908,4096,0,0,2,5,24,19,2,0
F00006909,4096,0,0,2,10,40,25,3,0
F00006913,4096,0,0,2,20,18,25,2,1
F00006914,4096,0,0,2,50,35,27,2,1
F00006915,4097,0,0,2,20,17,43,2,1
F00006916,150,0,1,2,20,18,3,2,0
F00006917,168,0,1,2,20,20,0,2,0
F00006918,168,0,1,2,40,10,6,3,0
F00006919,168,0,1,2,10,8,3,2,1
F00006920,188,0,1,2,10,12,5,2,0
F00006922,188,0,1,2,20,20,1,3,0
F00006926,188,0,1,2,30,,7,2,0
F00006927,188,0,1,2,40,17,5,2,0
F00006929,209,0,1,2,20,16,8,2,0
F00006930,209,0,1,2,20,17,1,1,0
F00006932,232,0,1,2,20,20,4,3,0
F00006934,232,0,1,2,25,12,7,1,0
F00006935,232,0,1,2,45,11,9,2,0
F00006936,256,0,1,2,5,13,8,2,0
F00006937,256,0,1,2,20,14,10,1,0
F00006938,257,0,1,2,20,15,5,2,0
F00006939,257,0,1,2,20,16,6,2,0
F00006940,256,0,1,2,40,18,7,3,0
F00006941,256,0,1,2,50,18,9,1,0
F00006942,283,0,1,2,10,8,0,3,0
F00006947,311,0,1,2,20,11,11,1,0
F00006952,311,0,1,2,25,29,3,3,0
F00006954,312,0,1,2,40,25,1,3,0
F00006955,311,0,1,2,60,18,6,2,0
F00006956,342,0,1,2,15,,11,3,0
F00006958,342,0,1,2,20,17,8,1,0
F00006959,342,0,1,2,20,18,11,3,0
F00006962,342,0,1,2,30,26,3,2,0
F00006963,342,0,1,2,40,22,3,2,0
F00006965,375,0,1,2,15,21,2,2,0
F00006967,375,0,1,2,20,19,7,1,0
F00006968,375,0,1,2,20,20,7,2,0
F00006969,375,0,1,2,20,25,0,3,0
F00006972,375,0,1,2,30,16,11,3,0
F00006974,375,0,1,2,30,20,4,2,0
F00006977,375,0,1,2,40,,12,2,0
F00006981,410,0,1,2,5,24,1,1,0
F00006982,410,0,1,2,10,9,15,2,0
F00006983,410,0,1,2,15,8,12,2,0
F00006986,410,0,1,2,15,,2,2,0
F00006987,410,0,1,2,20,,9,2,0
F00006989,410,0,1,2,20,20,5,2,0
F00006992,411,0,1,2,20,26,1,2,0
F00006994,410,0,1,2,25,17,8,2,0
F00006995,410,0,1,2,30,16,3,1,0
F00007000,410,0,1,2,40,19,9,2,0
F00007005,410,0,1,2,60,,8,2,0
F00007007,448,0,1,2,10,14,15,1,0
F00007008,448,0,1,2,10,17,8,1,0
F00007009,448,0,1,2,10,18,11,3,0
F00007011,448,0,1,2,15,17,1,3,0
F00007012,448,0,1,2,15,27,1,2,0
F00007014,448,0,1,2,20,25,1,1,0
F00007016,448,0,1,2,25,14,16,2,0
F00007017,448,0,1,2,30,10,16,2,0
F00007019,448,0,1,2,30,15,14,2,0
F00007020,448,0,1,2,30,16,12,2,0
F00007022,448,0,1,2,30,21,8,2,0
F00007023,448,0,1,2,30,25,9,2,0
F00007024,448,0,1,2,30,33,1,2,0
F00007027,448,0,1,2,40,16,10,1,0
F00007028,448,0,1,2,40,23,2,2,0
F00007032,448,0,1,2,50,25,4,2,0
F00007033,448,0,1,2,60,11,15,2,0
F00007034,448,0,1,2,60,26,5,1,0
F00007036,448,0,1,2,40,7,16,2,1
F00007037,488,0,1,2,50,18,11,3,0
F00007040,488,0,1,2,10,,2,1,0
F00007042,488,0,1,2,15,10,1,2,0
F00007043,488,0,1,2,20,19,9,3,0
F00007045,488,0,1,2,20,27,7,1,0
F00007047,488,0,1,2,20,32,6,2,0
F00007048,488,0,1,2,20,34,0,1,0
F00007049,488,0,1,2,25,20,1,1,0
F00007050,488,0,1,2,25,22,0,2,0
F00007052,488,0,1,2,30,19,11,1,0
F00007053,488,0,1,2,30,20,11,2,0
F00007054,488,0,1,2,30,21,7,1,0
F00007056,488,0,1,2,30,27,5,2,0
F00007060,488,0,1,2,45,14,12,2,0
F00007061,488,0,1,2,50,18,1,2,0
F00007062,489,0,1,2,50,23,3,1,0
F00007063,488,0,1,2,50,28,3,1,0
F00007066,488,0,1,2,80,30,4,2,0
F00007067,488,0,1,2,20,,7,2,1
F00007068,488,0,1,2,40,30,5,2,1
F00007069,531,0,1,2,5,5,13,3,0
F00007072,531,0,1,2,10,,16,2,0
F00007075,531,0,1,2,15,5,18,1,0
F00007076,531,0,1,2,15,18,11,2,0
F00007078,531,0,1,2,15,23,7,2,0
F00007079,531,0,1,2,15,26,8,2,0
F00007080,531,0,1,2,20,8,10,2,0
F00007086,531,0,1,2,20,32,1,2,0
F00007088,531,0,1,2,30,15,14,2,0
F00007093,531,0,1,2,35,29,5,2,0
F00007096,531,0,1,2,40,17,4,1,0
F00007100,531,0,1,2,50,25,3,2,0
F00007101,531,0,1,2,50,30,0,1,0
F00007103,531,0,1,2,60,23,7,2,0
F00007106,577,0,1,2,60,,5,1,0
F00007108,577,0,1,2,10,27,6,2,0
F00007109,577,0,1,2,15,,4,2,0
F00007110,577,0,1,2,15,15,12,1,0
F00007111,577,0,1,2,15,,11,2,0
F00007114,577,0,1,2,15,29,1,2,0
F00007121,577,0,1,2,20,27,1,1,0
F00007123,577,0,1,2,20,28,8,1,0
F00007124,577,0,1,2,20,30,1,3,0
F00007125,577,0,1,2,20,,8,1,0
F00007127,577,0,1,2,25,10,18,2,0
F00007130,577,0,1,2,25,20,14,2,0
F00007132,577,0,1,2,30,21,9,1,0
F00007133,577,0,1,2,30,22,6,1,0
F00007136,577,0,1,2,30,26,6,2,0
F00007137,577,0,1,2,35,18,16,2,0
F00007138,577,0,1,2,40,12,10,2,0
F00007139,577,0,1,2,40,12,18,2,0
F00007141,577,0,1,2,40,15,19,2,0
F00007142,577,0,1,2,40,19,10,3,0
F00007143,577,0,1,2,40,,4,3,0
F00007144,577,0,1,2,40,,10,2,0
F00007146,577,0,1,2,40,,3,2,0
F00007147,577,0,1,2,50,20,9,2,0
F00007149,577,0,1,2,50,26,6,1,0
F00007152,577,0,1,2,60,24,6,1,0
F00007153,626,0,1,2,15,27,5,2,0
F00007154,626,0,1,2,5,16,16,1,0
F00007155,625,0,1,2,5,19,13,3,0
F00007157,625,0,1,2,10,15,20,2,0
F00007161,625,0,1,2,10,33,3,2,0
F00007162,626,0,1,2,10,35,1,1,0
F00007164,625,0,1,2,15,30,1,1,0
F00007167,625,0,1,2,20,13,20,3,0
F00007169,625,0,1,2,20,21,16,2,0
F00007170,625,0,1,2,20,24,10,2,0
F00007171,626,0,1,2,20,25,1,2,0
F00007175,625,0,1,2,25,17,18,3,0
F00007176,626,0,1,2,30,5,6,2,0
F00007178,625,0,1,2,30,15,13,2,0
F00007179,625,0,1,2,30,20,2,1,0
F00007181,626,0,1,2,30,21,8,1,0
F00007183,625,0,1,2,40,23,5,2,0
F00007187,625,0,1,2,60,20,15,2,0
F00007188,625,0,1,2,60,24,6,1,0
F00007189,626,0,1,2,60,28,3,3,0
F00007191,625,0,1,2,60,30,0,3,0
F00007194,625,0,1,2,70,,1,2,0
F00007195,625,0,1,2,15,10,20,2,1
F00007196,626,0,1,2,30,24,10,1,1
F00007197,625,0,1,2,50,29,5,1,2
F00007199,677,0,1,2,5,38,0,1,0
F00007201,677,0,1,2,10,21,14,3,0
F00007202,677,0,1,2,10,26,16,3,0
F00007203,677,0,1,2,15,33,3,2,0
F00007205,677,0,1,2,20,5,18,2,0
F00007206,677,0,1,2,20,14,12,2,0
F00007207,677,0,1,2,20,16,18,2,0
F00007209,677,0,1,2,20,23,5,2,0
F00007210,677,0,1,2,20,24,6,2,0
F00007212,677,0,1,2,20,26,12,2,0
F00007214,677,0,1,2,20,28,3,2,0
F00007215,677,0,1,2,20,34,5,1,0
F00007216,677,0,1,2,25,29,4,1,0
F00007217,677,0,1,2,25,36,0,1,0
F00007218,677,0,1,2,30,6,21,2,0
F00007219,677,0,1,2,30,11,20,2,0
F00007222,677,0,1,2,30,19,17,2,0
F00007223,677,0,1,2,30,20,1,1,0
F00007230,677,0,1,2,40,20,12,3,0
F00007231,677,0,1,2,40,22,18,1,0
F00007232,677,0,1,2,40,,12,1,0
F00007241,677,0,1,2,35,29,6,3,1
F00007242,677,0,1,2,20,16,19,2,1
F00007243,677,0,1,2,40,15,17,1,1
F00007245,732,0,1,2,50,26,9,3,0
F00007247,732,0,1,2,10,23,15,2,0
F00007248,732,0,1,2,15,27,5,2,0
F00007249,732,0,1,2,20,11,20,3,0
F00007250,731,0,1,2,20,15,15,1,0
F00007252,732,0,1,2,20,20,3,2,0
F00007253,732,0,1,2,20,20,7,1,0
F00007254,732,0,1,2,20,24,9,1,0
F00007257,731,0,1,2,20,33,2,1,0
F00007260,732,0,1,2,30,14,17,1,0
F00007261,732,0,1,2,30,16,15,2,0
F00007264,731,0,1,2,40,12,17,2,0
F00007265,732,0,1,2,40,14,18,1,0
F00007266,731,0,1,2,40,15,15,2,0
F00007272,732,0,1,2,40,40,4,1,0
F00007274,732,0,1,2,50,27,8,3,0
F00007276,731,0,1,2,60,22,18,2,0
F00007281,790,0,1,2,10,15,8,2,0
F00007285,789,0,1,2,15,29,11,3,0
F00007286,790,0,1,2,20,10,20,1,0
F00007287,789,0,1,2,20,11,17,2,0
F00007288,789,0,1,2,20,12,20,1,0
F00007290,790,0,1,2,20,,20,2,0
F00007291,790,0,1,2,20,23,9,3,0
F00007295,789,0,1,2,20,37,0,2,0
F00007297,789,0,1,2,30,15,20,2,0
F00007300,789,0,1,2,30,20,7,2,0
